marcEntry,callNumber,itemID,library_x,location,callNum2
Glory [videorecording (DVD)] / TriStar Pictures presents a Freddie Fields production ; an Edward Zwick film.,W DVD 2202,201606837668,Lincoln Center--Quinn Library,AV, 2202
Glory [videorecording (DVD)] / TriStar Pictures presents a Freddie Fields production ; an Edward Zwick film.,W DVD 2202,201607326653,Lincoln Center--Quinn Library,AV, 2202
The Godfather. Part III [videorecording (DVD)] / Paramount Pictures; produced by Francis Ford Coppola ; written by Mario Puzo & Francis Ford Coppola ; directed by Francis Ford Coopola.,W DVD 4351 PT.3,201607315995,Lincoln Center--Quinn Library,AV, 4351 PT.3
The Godfather. Part III [videorecording (DVD)] / Paramount Pictures; produced by Francis Ford Coppola ; written by Mario Puzo & Francis Ford Coppola ; directed by Francis Ford Coopola.,W DVD 4351 PT.3,201607316001,Lincoln Center--Quinn Library,AV, 4351 PT.3
"Good bye Lenin! [videorecording (DVD)] / X Verleih präsentiert eine X Filme Creative Pool produktion ; in co-produktion mit dem WestDeutschen Rundfunk ; ein film von Wolfgang Becker ; drehbuch, Bernd Lichtenberg ; co-autor, Wolfgang Becker ; produzent, Stefan Arndt.",W DVD 1535,201606612194,Lincoln Center--Quinn Library,AV, 1535
"Good bye Lenin! [videorecording (DVD)] / X Verleih präsentiert eine X Filme Creative Pool produktion ; in co-produktion mit dem WestDeutschen Rundfunk ; ein film von Wolfgang Becker ; drehbuch, Bernd Lichtenberg ; co-autor, Wolfgang Becker ; produzent, Stefan Arndt.",W DVD 1535,201607418641,Lincoln Center--Quinn Library,AV, 1535
"The good, the bad and the ugly [videorecording (DVD)] / Alberto Grimaldi Productions S.A. ; a co-production P.E.A. ; produced by Alberto Grimaldi ; directed by Sergio Leone.",W DVD 1407 2006,201609417922,Lincoln Center--Quinn Library,AV, 1407 2006
"The good, the bad and the ugly [videorecording (DVD)] / Alberto Grimaldi Productions S.A. ; a co-production P.E.A. ; produced by Alberto Grimaldi ; directed by Sergio Leone.",W DVD 1407 2006,201609697861,Lincoln Center--Quinn Library,AV, 1407 2006
"The graduate [videorecording (DVD)] / Metro Goldwyn Mayer ; an Embassy Pictures release ; Joseph E. Levine presents a Mike Nichols, Lawrence Turman production ; screenplay by Calder Willingham and Buck Henry ; produced by Lawrence Turman ; directed by Mike Nichols.",W DVD 646 2007,201608049023,Lincoln Center--Quinn Library,AV, 646 2007
"The graduate [videorecording (DVD)] / Metro Goldwyn Mayer ; an Embassy Pictures release ; Joseph E. Levine presents a Mike Nichols, Lawrence Turman production ; screenplay by Calder Willingham and Buck Henry ; produced by Lawrence Turman ; directed by Mike Nichols.",W DVD 646 2007,201606327348,Lincoln Center--Quinn Library,AV, 646 2007
The graduate [videorecording (DVD)] / an Embassy Pictures release ; screenplay by Calder Willingham and Buck Henry ; produced by Lawrence Turman ; directed by Mike Nichols.,WILLIAMS P.C,201606343089,Lincoln Center--Quinn Library,AV,AMS P.C
The graduate [videorecording (DVD)] / an Embassy Pictures release ; screenplay by Calder Willingham and Buck Henry ; produced by Lawrence Turman ; directed by Mike Nichols.,WILLIAMS P.C,201606343162,Lincoln Center--Quinn Library,AV,AMS P.C
The graduate [videorecording (DVD)] / an Embassy Pictures release ; screenplay by Calder Willingham and Buck Henry ; produced by Lawrence Turman ; directed by Mike Nichols.,WILLIAMS P.C,201606343188,Lincoln Center--Quinn Library,AV,AMS P.C
The graduate [videorecording (DVD)] / an Embassy Pictures release ; screenplay by Calder Willingham and Buck Henry ; produced by Lawrence Turman ; directed by Mike Nichols.,WILLIAMS P.C,201606326894,Lincoln Center--Quinn Library,AV,AMS P.C
"Gravity [videorecording (DVD)] / Warner Bros. Pictures presents ; an Esperanto Filmoj/Heyday Films production ; written by Alfonso Cuarón & Jonás Cuarón ; produced by Alfonso Cuarón, David Heyman ; directed by Alfonso Cuarón.","W DVD 13,558, DISC 1",201609429240,Lincoln Center--Quinn Library,AV," 13,558, DISC 1"
"Gravity [videorecording (DVD)] / Warner Bros. Pictures presents ; an Esperanto Filmoj/Heyday Films production ; written by Alfonso Cuarón & Jonás Cuarón ; produced by Alfonso Cuarón, David Heyman ; directed by Alfonso Cuarón.","W DVD 13,558, DISC 1",201609434570,Lincoln Center--Quinn Library,AV," 13,558, DISC 1"
"Gravity [videorecording (DVD)] / Warner Bros. Pictures presents ; an Esperanto Filmoj/Heyday Films production ; written by Alfonso Cuarón & Jonás Cuarón ; produced by Alfonso Cuarón, David Heyman ; directed by Alfonso Cuarón.","W DVD 13,558, DISC 2",201609429257,Lincoln Center--Quinn Library,AV," 13,558, DISC 2"
"Gravity [videorecording (DVD)] / Warner Bros. Pictures presents ; an Esperanto Filmoj/Heyday Films production ; written by Alfonso Cuarón & Jonás Cuarón ; produced by Alfonso Cuarón, David Heyman ; directed by Alfonso Cuarón.","W DVD 13,558, DISC 2",201609434588,Lincoln Center--Quinn Library,AV," 13,558, DISC 2"
Great expectations [videorecording (DVD)] / a co-production of BBC America and WGBH/Boston ; adapted by Tony Marchant ; produced by David Simon ; directed by Julian Jarrold.,W DVD 2625,201606891988,Lincoln Center--Quinn Library,AV, 2625
Great expectations [videorecording (DVD)] / a co-production of BBC America and WGBH/Boston ; adapted by Tony Marchant ; produced by David Simon ; directed by Julian Jarrold.,W DVD 2625,201607104332,Lincoln Center--Quinn Library,AV, 2625
"The great silence [videorecording (DVD)] / Adelphia Compagnia Cinematografica S.p.A, Rome ; Les Films Corona, Paris.",W DVD 6025,201607772492,Lincoln Center--Quinn Library,AV, 6025
"The great silence [videorecording (DVD)] / Adelphia Compagnia Cinematografica S.p.A, Rome ; Les Films Corona, Paris.",W DVD 6025,201609176338,Lincoln Center--Quinn Library,AV, 6025
The Green Archer [videorecording (DVD)] / Columbia Pictures Corporation ; directed by James W. Horne.,"W DVD 9213, V.1",201608369934,Lincoln Center--Quinn Library,AV," 9213, V.1"
The Green Archer [videorecording (DVD)] / Columbia Pictures Corporation ; directed by James W. Horne.,"W DVD 9213, V.1",201608369942,Lincoln Center--Quinn Library,AV," 9213, V.1"
"Guimba [videorecording (DVD)] : un tyran, une époque = a tyrant in his time / Idrissa Ouedraogo présente ; une production Kora-Films ; directeur de production, Ibrahima Toure ; un film de Cheick Oumar Sissoko.",W DVD 4038,201607205261,Lincoln Center--Quinn Library,AV, 4038
"Guimba [videorecording (DVD)] : un tyran, une époque = a tyrant in his time / Idrissa Ouedraogo présente ; une production Kora-Films ; directeur de production, Ibrahima Toure ; un film de Cheick Oumar Sissoko.",W DVD 4038,201607998428,Lincoln Center--Quinn Library,AV, 4038
"Habana blues [videorecording (DVD)] / a Maestranza Films production, presented by Polychrome Pictures and Goldmark Entertainment ; produced by Antonio P. Perez ; written by Benito Zambranao, Ernesto Chao ; directed by Benito Zambrano.",W DVD 8705,201608261248,Lincoln Center--Quinn Library,AV, 8705
"Habana blues [videorecording (DVD)] / a Maestranza Films production, presented by Polychrome Pictures and Goldmark Entertainment ; produced by Antonio P. Perez ; written by Benito Zambranao, Ernesto Chao ; directed by Benito Zambrano.",W DVD 8705,201608261255,Lincoln Center--Quinn Library,AV, 8705
"Harlan County, USA [videorecording (DVD)] / a Cabin Creek Films ; produced and directed by Barbara Kopple.",W DVD 4807,201607514795,Lincoln Center--Quinn Library,AV, 4807
"Harlan County, USA [videorecording (DVD)] / a Cabin Creek Films ; produced and directed by Barbara Kopple.",W DVD 4807,201609490085,Lincoln Center--Quinn Library,AV, 4807
Harry Potter and the chamber of secrets [videorecording (DVD)] / Warner Brothers Pictures presents a Heyday Films/1492 Pictures production of a Chris Columbus film ; screenplay by Steve Kloves ; produced by David Heyman ; directed by Chris Columbus.,W DVD 530 2003 V.1,201606797888,Lincoln Center--Quinn Library,AV, 530 2003 V.1
Harry Potter and the chamber of secrets [videorecording (DVD)] / Warner Brothers Pictures presents a Heyday Films/1492 Pictures production of a Chris Columbus film ; screenplay by Steve Kloves ; produced by David Heyman ; directed by Chris Columbus.,W DVD 530 2003 V.1,201606320939,Lincoln Center--Quinn Library,AV, 530 2003 V.1
Harry Potter and the chamber of secrets [videorecording (DVD)] / Warner Brothers Pictures presents a Heyday Films/1492 Pictures production of a Chris Columbus film ; screenplay by Steve Kloves ; produced by David Heyman ; directed by Chris Columbus.,W DVD 530 2003 V.2,201606797896,Lincoln Center--Quinn Library,AV, 530 2003 V.2
Harry Potter and the chamber of secrets [videorecording (DVD)] / Warner Brothers Pictures presents a Heyday Films/1492 Pictures production of a Chris Columbus film ; screenplay by Steve Kloves ; produced by David Heyman ; directed by Chris Columbus.,W DVD 530 2003 V.2,201606321085,Lincoln Center--Quinn Library,AV, 530 2003 V.2
Heavenly creatures [videorecording (DVD)] / Miramax Films ; a Wingnut Films Production co-produced with Fontana Film Productions GmbH in association with the New Zealand Film Commission.,W DVD 1467,201606579252,Lincoln Center--Quinn Library,AV, 1467
Heavenly creatures [videorecording (DVD)] / Miramax Films ; a Wingnut Films Production co-produced with Fontana Film Productions GmbH in association with the New Zealand Film Commission.,W DVD 1467,201606321291,Lincoln Center--Quinn Library,AV, 1467
Heavens above! [videorecording (DVD)] / a British Lion-Romulus presentation ; original story & screenplay by Frank Harvey and John Boulting ; produced & directed by John and Roy Boulting.,W DVD 7011,201607947409,Lincoln Center--Quinn Library,AV, 7011
Heavens above! [videorecording (DVD)] / a British Lion-Romulus presentation ; original story & screenplay by Frank Harvey and John Boulting ; produced & directed by John and Roy Boulting.,W DVD 7011,201607988262,Lincoln Center--Quinn Library,AV, 7011
Henry V [videorecording (DVD)]/ by William Shakespeare ; Samuel Goldwyn Company ; Orion Pictures ; Renaissance Films PLC presents ; in association with the BBC and Curzon Film Distributors Ltd. ; adapted for the screen by Kenneth Branagh ; produced by Bruce Sharman ; directed by Kenneth Branagh.,W DVD 151,201604487078,Lincoln Center--Quinn Library,AV, 151
Henry V [videorecording (DVD)]/ by William Shakespeare ; Samuel Goldwyn Company ; Orion Pictures ; Renaissance Films PLC presents ; in association with the BBC and Curzon Film Distributors Ltd. ; adapted for the screen by Kenneth Branagh ; produced by Bruce Sharman ; directed by Kenneth Branagh.,W DVD 151,201606967481,Lincoln Center--Quinn Library,AV, 151
"Hilfe! Hilfe! die Globolinks [videorecording (DVD)] : eine Oper für Kinder und solche, die Kinder lieben / Musik und Libretto von Gian-Carlo Menotti ; eine Aufführung der Hamburgischen Staatsoper.",W DVD 9075,201608341925,Lincoln Center--Quinn Library,AV, 9075
"Hilfe! Hilfe! die Globolinks [videorecording (DVD)] : eine Oper für Kinder und solche, die Kinder lieben / Musik und Libretto von Gian-Carlo Menotti ; eine Aufführung der Hamburgischen Staatsoper.",W DVD 9075,201609164623,Lincoln Center--Quinn Library,AV, 9075
"Hiroshima mon amour [videorecording (DVD)] / Argos Films, Como Films, Daiei Motion Picture et Pathe Overseas Productions ; réalisation, Alain Resnais ; scenario et dialoques, Marguerite Duras ; directeurs de production, Sacha Kamenka, Shirakawa Takeo ; producteur délégué, Samy Halfon.",W DVD 2041,201606817686,Lincoln Center--Quinn Library,AV, 2041
"Hiroshima mon amour [videorecording (DVD)] / Argos Films, Como Films, Daiei Motion Picture et Pathe Overseas Productions ; réalisation, Alain Resnais ; scenario et dialoques, Marguerite Duras ; directeurs de production, Sacha Kamenka, Shirakawa Takeo ; producteur délégué, Samy Halfon.",W DVD 2041,201605245616,Lincoln Center--Quinn Library,AV, 2041
"Hiroshima mon amour [videorecording (DVD)] / Argos Films, Como Films, Daiei Motion Picture et Pathe Overseas Productions ; réalisation, Alain Resnais ; scenario et dialoques, Marguerite Duras ; directeurs de production, Sacha Kamenka, Shirakawa Takeo ; producteur délégué, Samy Halfon.",W DVD 2041 BOOKLET,201608368076,Lincoln Center--Quinn Library,AV, 2041 BOOKLET
"Hiroshima mon amour [videorecording (DVD)] / Argos Films, Como Films, Daiei Motion Picture et Pathe Overseas Productions ; réalisation, Alain Resnais ; scenario et dialoques, Marguerite Duras ; directeurs de production, Sacha Kamenka, Shirakawa Takeo ; producteur délégué, Samy Halfon.",W DVD 2041 BOOKLET,201608368068,Lincoln Center--Quinn Library,AV, 2041 BOOKLET
A history of Britain [videorecording (DVD)] : the complete collection / written and presented by Simon Schama ; a BBC production in association with The History Channel.,W DVD 666 V. 1,201605804040,Lincoln Center--Quinn Library,AV, 666 V. 1
A history of Britain [videorecording (DVD)] : the complete collection / written and presented by Simon Schama ; a BBC production in association with The History Channel.,W DVD 666 V. 1,201607795923,Lincoln Center--Quinn Library,AV, 666 V. 1
A history of Britain [videorecording (DVD)] : the complete collection / written and presented by Simon Schama ; a BBC production in association with The History Channel.,W DVD 666 V. 2,201605804057,Lincoln Center--Quinn Library,AV, 666 V. 2
A history of Britain [videorecording (DVD)] : the complete collection / written and presented by Simon Schama ; a BBC production in association with The History Channel.,W DVD 666 V. 2,201607795931,Lincoln Center--Quinn Library,AV, 666 V. 2
A history of Britain [videorecording (DVD)] : the complete collection / written and presented by Simon Schama ; a BBC production in association with The History Channel.,W DVD 666 V. 3,201605804065,Lincoln Center--Quinn Library,AV, 666 V. 3
A history of Britain [videorecording (DVD)] : the complete collection / written and presented by Simon Schama ; a BBC production in association with The History Channel.,W DVD 666 V. 3,201607795949,Lincoln Center--Quinn Library,AV, 666 V. 3
A history of Britain [videorecording (DVD)] : the complete collection / written and presented by Simon Schama ; a BBC production in association with The History Channel.,W DVD 666 V. 4,201605804073,Lincoln Center--Quinn Library,AV, 666 V. 4
A history of Britain [videorecording (DVD)] : the complete collection / written and presented by Simon Schama ; a BBC production in association with The History Channel.,W DVD 666 V. 4,201607795956,Lincoln Center--Quinn Library,AV, 666 V. 4
A history of Britain [videorecording (DVD)] : the complete collection / written and presented by Simon Schama ; a BBC production in association with The History Channel.,W DVD 666 V. 5,201605804081,Lincoln Center--Quinn Library,AV, 666 V. 5
A history of Britain [videorecording (DVD)] : the complete collection / written and presented by Simon Schama ; a BBC production in association with The History Channel.,W DVD 666 V. 5,201607795964,Lincoln Center--Quinn Library,AV, 666 V. 5
"The hitch-hiker [videorecording (DVD)] / an RKO Radio Picture ; produced by Collier Young ; directed by Ida Lupino ; screenplay by Collier Young, Ida Lupino ; adaptation by Robert Joseph.",W DVD 2088,201606836033,Lincoln Center--Quinn Library,AV, 2088
"The hitch-hiker [videorecording (DVD)] / an RKO Radio Picture ; produced by Collier Young ; directed by Ida Lupino ; screenplay by Collier Young, Ida Lupino ; adaptation by Robert Joseph.",W DVD 2088,201609114339,Lincoln Center--Quinn Library,AV, 2088
"Hot fuzz [videorecording (DVD)] / Big Talk Productions ; Studio Canal ; Working Title Film ; produced by Tim Bevan, Nira Park ; written by Edgar Wright & Simon Pegg ; directed by Edgar Wright.",W DVD 7013,201607947425,Lincoln Center--Quinn Library,AV, 7013
"Hot fuzz [videorecording (DVD)] / Big Talk Productions ; Studio Canal ; Working Title Film ; produced by Tim Bevan, Nira Park ; written by Edgar Wright & Simon Pegg ; directed by Edgar Wright.",W DVD 7013,201609164466,Lincoln Center--Quinn Library,AV, 7013
The house of mirth [videorecording (DVD)] / A Sony Pictures classics release ; written for the screen and directed by Terence Davies.,W DVD 2804,201606905747,Lincoln Center--Quinn Library,AV, 2804
The house of mirth [videorecording (DVD)] / A Sony Pictures classics release ; written for the screen and directed by Terence Davies.,W DVD 2804,201607147315,Lincoln Center--Quinn Library,AV, 2804
