marcEntry_x,callNumber,itemID_x,library,location_x
"The golden compass [videorecording (DVD)] / New Line Cinema presents in association with Ingenious Film Partners, a Scholastic production, a Depth of Field production ; produced by Deborah Forte, Bill Carraro ; screenplay by Chris Weitz ; directed by Chris Weitz.","W DVD 8988, V.1",0201608340539,Lincoln Center--Quinn Library,AV
"The golden compass [videorecording (DVD)] / New Line Cinema presents in association with Ingenious Film Partners, a Scholastic production, a Depth of Field production ; produced by Deborah Forte, Bill Carraro ; screenplay by Chris Weitz ; directed by Chris Weitz.","W DVD 8988, V.2",0201608340547,Lincoln Center--Quinn Library,AV
"Golden door [videorecording (DVD)] / Alexandre Mallet-Guy e Fabrizio Mosca presentano ; Memento Films Production, Titti Film, Respiro ; in coproduzione con Arte France Cinema ; in collaborazione con Rai Cinema ; in associazione con Wild Bunch... [et al.] ; con la particcipazone di Canal Plus... [et al.] ; prodotto da Alexandre Mallet-Guy, Fabrizio Mosca e Emanuele Crialese ; un film scritto e diretto da Emanuele Crialese.",W DVD 8052,0201608133538,Lincoln Center--Quinn Library,AV
Goldwyn follies [videorecording (DVD)].,"W DVD 10,210",0201608727123,Lincoln Center--Quinn Library,AV
"Gomorrah [videorecording (DVD)] / Janus Films ; Fandango in collaboration with Rai Cinema, Sky ; producer, Domenico Procacci ; screenplay by Maurizio Braucci, Ugo Chiti, Gianni Di Gregorio, Matteo Garrone, Massimo Gaudioso and Roberto Saviano ; directed by Matteo Garrone.","W DVD 10,425, BOOKLET",0201608905984,Lincoln Center--Quinn Library,AV
"Gomorrah [videorecording (DVD)] / Janus Films ; Fandango in collaboration with Rai Cinema, Sky ; producer, Domenico Procacci ; screenplay by Maurizio Braucci, Ugo Chiti, Gianni Di Gregorio, Matteo Garrone, Massimo Gaudioso and Roberto Saviano ; directed by Matteo Garrone.","W DVD 10,425, DISC 1",0201608905992,Lincoln Center--Quinn Library,AV
"Gomorrah [videorecording (DVD)] / Janus Films ; Fandango in collaboration with Rai Cinema, Sky ; producer, Domenico Procacci ; screenplay by Maurizio Braucci, Ugo Chiti, Gianni Di Gregorio, Matteo Garrone, Massimo Gaudioso and Roberto Saviano ; directed by Matteo Garrone.","W DVD 10,425, DISC 2",0201608906008,Lincoln Center--Quinn Library,AV
"Gone baby gone [videorecording (DVD)] / Miramax Films presents a Ladd Company production ; produced by Alan Ladd, Jr., Dan Rissner, Sean Bailey ; screenplay by Ben Affleck & Aaron Stockard ; directed by Ben Affleck.",W DVD 8287,0201609175116,Lincoln Center--Quinn Library,AV
Gone with the wind [videorecording (DVD)] / Selznick International in association with Metro-Goldwyn-Mayer ; produced by David O. Selznick ; screen play by Sidney Howard ; directed by Victor Fleming.,W DVD 964 2004 V.1,0201607729427,Lincoln Center--Quinn Library,AV
Gone with the wind [videorecording (DVD)] / Selznick International in association with Metro-Goldwyn-Mayer ; produced by David O. Selznick ; screen play by Sidney Howard ; directed by Victor Fleming.,W DVD 964 2004 V.2,0201607729435,Lincoln Center--Quinn Library,AV
Gone with the wind [videorecording (DVD)] / Selznick International in association with Metro-Goldwyn-Mayer ; produced by David O. Selznick ; screen play by Sidney Howard ; directed by Victor Fleming.,W DVD 964 2004 V.3,0201607729443,Lincoln Center--Quinn Library,AV
Gone with the wind [videorecording (DVD)] / Selznick International in association with Metro-Goldwyn-Mayer ; produced by David O. Selznick ; screen play by Sidney Howard ; directed by Victor Fleming.,W DVD 964 2004 V.4,0201607729450,Lincoln Center--Quinn Library,AV
Gone with the wind [videorecording (DVD)] / Selznick International in association with Metro-Goldwyn-Mayer ; produced by David O. Selznick ; screen play by Sidney Howard ; directed by Victor Fleming.,W DVD 964 2004 BOOKLET,0201610165999,Lincoln Center--Quinn Library,AV
Gone with the wind [videorecording (DVD)] : Margaret Mitchell's story of the old South / [presented by] Selznick International in association with Metro-Goldwyn-Mayer ; produced by David O. Selznick ; screenplay by Sidney Howard ; directed by Victor Fleming.,W DVD 964,0201606203580,Lincoln Center--Quinn Library,AV
"Gonzo [videorecording (DVD)] : the life and work of Dr. Hunter S. Thompson / a Magnolia Pictures release of a HDNET Films presentation, in association with Jigsaw Productions and Consolidated Documentaries, Incorporated ; produced by Alison Ellwood ... [and others] ; screenplay by Alex Gibney from the words of Hunter S. Thompson ; directed by Alex Gibney.",W DVD 9887,0201608535039,Lincoln Center--Quinn Library,AV
"Good morning, Mister Doisneau, or, The photographer hoist with his own petard [videorecording (DVD)] / Riff Production ; written and directed by Sabine Azema ; produced by Alain Taieb.","W DVD 10,586",0201608992321,Lincoln Center--Quinn Library,AV
"Good night, and good luck [videorecording (DVD)] / Warner Independent Pictures and 2929 Entertainment in associations with Davis Films, Redbus Pictures and Tohokashinsha present a Section Eight production ; produced by Grant Heslov ; screenplay by George Clooney & Grant Heslov ; directed by George Clooney.",W DVD 4252,0201607278292,Lincoln Center--Quinn Library,AV
The good wife. The first season [videorecording (DVD)] / Scott Free Productions.,"W DVD 12,502 FIRST SEASON, DISC 3",0201609182062,Lincoln Center--Quinn Library,AV
The good wife. The first season [videorecording (DVD)] / Scott Free Productions.,"W DVD 12,502 FIRST SEASON, DISC 4",0201609182070,Lincoln Center--Quinn Library,AV
The good wife. The first season [videorecording (DVD)] / Scott Free Productions.,"W DVD 12,502 FIRST SEASON, DISC 5",0201609182088,Lincoln Center--Quinn Library,AV
The good wife. The first season [videorecording (DVD)] / Scott Free Productions.,"W DVD 12,502 FIRST SEASON, DISC 6",0201609182096,Lincoln Center--Quinn Library,AV
The good wife. The first season [videorecording (DVD)] / Scott Free Productions.,"W DVD 12,502 FIRST SEASON, DISC 1",0201609182047,Lincoln Center--Quinn Library,AV
The good wife. The first season [videorecording (DVD)] / Scott Free Productions.,"W DVD 12,502 FIRST SEASON, DISC 2",0201609182054,Lincoln Center--Quinn Library,AV
The good wife. The second season [videorecording (DVD)] / CBS Productions.,"W DVD 12,502 SECOND SEASON, DISC 3",0201609182187,Lincoln Center--Quinn Library,AV
The good wife. The second season [videorecording (DVD)] / CBS Productions.,"W DVD 12,502 SECOND SEASON, DISC 4",0201609182195,Lincoln Center--Quinn Library,AV
The good wife. The second season [videorecording (DVD)] / CBS Productions.,"W DVD 12,502 SECOND SEASON, DISC 5",0201609182203,Lincoln Center--Quinn Library,AV
The good wife. The second season [videorecording (DVD)] / CBS Productions.,"W DVD 12,502 SECOND SEASON, DISC 6",0201609182211,Lincoln Center--Quinn Library,AV
The good wife. The second season [videorecording (DVD)] / CBS Productions.,"W DVD 12,502 SECOND SEASON, DISC 1",0201609182161,Lincoln Center--Quinn Library,AV
The good wife. The second season [videorecording (DVD)] / CBS Productions.,"W DVD 12,502 SECOND SEASON, DISC 2",0201609182179,Lincoln Center--Quinn Library,AV
"Good Will Hunting [videorecording (DVD)] / Miramax Films presents a Lawrence Bender production ; a film by Gus Van Sant ; director of photography, Jean Yves Escoffier ; executive producers, Bob Weinstein, Harvey Weinstein, Jonathan Gordon, Su Armstrong ; produced by Lawrence Bender ; written by Matt Damon & Ben Affleck ; directed by Gus Van Sant.",W DVD 275,0201607048281,Lincoln Center--Quinn Library,AV
Goodbye Columbus [videorecording (DVD)] / Paramount Pictures presents ; a Stanley R. Jaffe production ; produced by Stanley R. Jaffe ; screenplay by Arnold Schulman ; directed by Larry Peerce.,W DVD 2413,0201606885147,Lincoln Center--Quinn Library,AV
GoodFellas [videorecording (DVD)] / Warner Bros. presents ; an Irwin Winkler production ; a Martin Scorsese picture ; screenplay by Nicholas Pileggi & Martin Scorsese ; produced by Irwin Winkler ; directed by Martin Scorsese.,W DVD 175 2007,0201609427988,Lincoln Center--Quinn Library,AV
The Google boys [videorecording (DVD)] / A&E Television Networks.,W DVD 5748,0201607694274,Lincoln Center--Quinn Library,AV
"Les goût des autres [videorecording (DVD)] = The taste of others / Charles Gassot and Les Films A4 present a film by Agnes Jaouanne Alvaro ; screenplay by Agnes Jaoui ... [et al.] ; produced by Christian Berard, Charles Gassot ; directed by Agnes Jaoui.",W DVD 858,0201606079360,Lincoln Center--Quinn Library,AV
Gracie's choice [videorecording (DVD)] / Lifetime Home Entertainment and Von Zerneck/Sertner Films ; produced by Randy Sutter ; teleplay by Joyce Eliason ; directed by Peter Werner.,W DVD 8921,0201608267666,Lincoln Center--Quinn Library,AV
The graduate [videorecording (DVD)] / an Embassy Pictures release ; screenplay by Calder Willingham and Buck Henry ; produced by Lawrence Turman ; directed by Mike Nichols.,W DVD 646,0201606318750,Lincoln Center--Quinn Library,AV
"Gran Torino [videorecording (DVD)] / Warner Bros. Pictures presents ; in association with Village Roadshow Pictures, a Double Nickel Entertainment ; a Malpaso Production ; directed and produced by Clint Eastwood ; screenplay by Nick Schenk ; story by David Johannson & Nick Schenk ; produced by Robert Lorenz, Bill Gerber.","W DVD 10,251",0201608728246,Lincoln Center--Quinn Library,AV
"La grande illusion [videorecording (DVD)] = Grand illusion / une production des Réalisations d'Art Cinématographique ; réalisation de Jean Renoir ; scénario et dialogues, Charles Spaak et Jean Renoir ; Canal+ Image International.",W DVD 6046,0201608368027,Lincoln Center--Quinn Library,AV
The grapes of wrath [videorecording (DVD)] / Twentieth Century-Fox presents Darryl F. Zanuck's production ; directed by John Ford ; screenplay by Nunnally Johnson.,W DVD 5403,0201607599911,Lincoln Center--Quinn Library,AV
"The great Buck Howard [videorecording (DVD)] / Magnolia Pictures and Bristol Bay Productions present a Playtone production ; produced by Tom Hanks, Gary Goetzman ; written and directed by Sean McGinly [sic].","W DVD 10,886",0201609485465,Lincoln Center--Quinn Library,AV
"Great expectations [videorecording (DVD)]/ by Charles Dickens ; a Janus Films release ; J. Arthur Rank presents a Cineguild production ; released through General Film Distributors Ltd. ; adapted for the screen by David Lean, Ronald Neame, Anthony Havelock-Allan with Kay Walsh and Cecil McGivern ; produced by Ronald Neame ; directed by David Lean.",W DVD 33,0201606673105,Lincoln Center--Quinn Library,AV
"Great pas de deux [videorecording (DVD)] / NVC Arts ; producer, Carl Simon.",W DVD 2361,0201606870206,Lincoln Center--Quinn Library,AV
The Great rift [videorecording (DVD)] : Africa's greatest story / a BBC TV production in association with Seven Network Australia and WNET-13 New York.,"W DVD 11,176",0201609033224,Lincoln Center--Quinn Library,AV
The Great Santini [videorecording (DVD)] / BCP presents ; Orion Pictures Co.,W DVD 2054,0201606817637,Lincoln Center--Quinn Library,AV
The great wave [videorecording (DVD)] / BBC Education and Training ; a Fulmar Television & Film production for BBC Wales ; produced and directed by Bob Bentley ; written by Russell Davies.,"W DVD 10,790",0201609479062,Lincoln Center--Quinn Library,AV
The greatest generation [videorecording (DVD)].,W DVD 3772 V.1,0201607180290,Lincoln Center--Quinn Library,AV
The greatest generation [videorecording (DVD)].,W DVD 3772 V.2,0201607180308,Lincoln Center--Quinn Library,AV
The greatest generation [videorecording (DVD)].,W DVD 3772 V.3,0201607180316,Lincoln Center--Quinn Library,AV
"The Greeks [videorecording (DVD)] : crucible of civilization / producer, Atlantic Productions in association with PBS and Devillier Donegan Enterprises.",W DVD 7494,0201609110022,Lincoln Center--Quinn Library,AV
"Green fire [videorecording (DVD)] : Aldo Leopold and a land ethic for our time / Aldo Leopold Foundation, U.S. Forest Service, Center for Humans and Nature present ; a film by Ann Dunsky, Steve Dunsky, Dave Steinke ; writer, Stephen Most.","W DVD 13,510, DICS 1",0201609440825,Lincoln Center--Quinn Library,AV
"Green fire [videorecording (DVD)] : Aldo Leopold and a land ethic for our time / Aldo Leopold Foundation, U.S. Forest Service, Center for Humans and Nature present ; a film by Ann Dunsky, Steve Dunsky, Dave Steinke ; writer, Stephen Most.","W DVD 13,510, DICS 2",0201609440833,Lincoln Center--Quinn Library,AV
"Green for danger [videorecording (DVD)] / writer/director, Sidney Gilliat.",W DVD 6007,0201607773789,Lincoln Center--Quinn Library,AV
"Green zone [videorecording (DVD)] / Universal Pictures presents in association with Studiocanal and Relativity Media ; a Working Title production ; written by Brian Helgeland ; produced by Tim Bevan, Eric Fellner, Lloyd Levin, Paul Greengrass ; director, Paul Greengrass.","W DVD 10,914",0201609489111,Lincoln Center--Quinn Library,AV
"Greenberg [videorecording (DVD)] / Focus Features presents ; a Scott Rudin production ; a Noah Baumbach picture ; produced by Scott Rudin, Jennifer Jason Leigh ; screenplay by Noah Baumbach ; directed by Noah Baumbach.","W DVD 10,996",0201609493386,Lincoln Center--Quinn Library,AV
Grizzly man [videorecording (DVD)] / Lions Gate Films and Discovery Docs present a Werner Herzog film ; directed and narrated by Werner Herzog ; produced by Erik Nelson.,W DVD 3982,0201607199837,Lincoln Center--Quinn Library,AV
De Grønne slagtere [videorecording (DVD)] / [Newmarket Films and M&M Productions ; produced by Kim Magnusson & Tim Magnusson ; written and directed by Anders Thomas Jensen].,"W DVD 10,609",0201608993113,Lincoln Center--Quinn Library,AV
Groundhog Day [videorecording (DVD)] / Columbia Pictures presents a Trevor Albert production ; screenplay by Danny Rubin and Harold Ramis ; produced by Trevor Albert and Harold Ramis ; directed by Harold Ramis.,W DVD 958,1201500147957,Lincoln Center--Quinn Library,AV
"Growing up Hispanic [videorecording (DVD)] : children in crisis / Information Television Network ; producer, Carlos Baine.",W DVD 1873,0201606788606,Lincoln Center--Quinn Library,AV
Grown ups [videorecording (DVD)] / Columbia Pictures presents in association with Relativity Media ; a Happy Madison production ; a film by Dennis Dugan.,"W DVD 11,501",0201609045855,Lincoln Center--Quinn Library,AV
Guadalcanal diary [videorecording (DVD)] / Twentieth Century-Fox ; screenplay by Lamar Trotti ; produced by Brian Foy ; directed by Lewis Seiler.,W DVD 576,0201605526627,Lincoln Center--Quinn Library,AV
"Guantanamera [videorecording (DVD)] / Tornasol Films, S.A., Alta Films, S.A., Road Movies Dritte Produktionen, El Instituto Cubano del Arte e Industrias Cinematográficos (ICAIC) ; argumento y guión, Eliseo Alberto Diego, Tomas Gutiérrez Alea, Juan Carlos Tabío ; producida por Gerardo Herrero ; dirección, Tomas Gutiérrez Alea, Juan Carlos Tabío.",W DVD 203,0201608173930,Lincoln Center--Quinn Library,AV
Guess who's coming to dinner [videorecording (DVD)] / a Stanley Kramer production ; written by William Rose ; produced and directed by Stanley Kramer.,"W DVD 844 2008, DISC 1",0201609436005,Lincoln Center--Quinn Library,AV
