marcEntry_x,callNumber,itemID_x,library,location_x
Ally McBeal. The complete fifth season [videorecording (DVD)] / David E. Kelley Productions.,"W DVD 11,398 SEASON FIVE, DISC 6",0201609043926,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete first season [videorecording (DVD)] / David E. Kelley Productions.,"W DVD 11,398 SEASON ONE, DISC 1",0201609043637,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete first season [videorecording (DVD)] / David E. Kelley Productions.,"W DVD 11,398 SEASON ONE, DISC 2",0201609043645,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete first season [videorecording (DVD)] / David E. Kelley Productions.,"W DVD 11,398 SEASON ONE, DISC 3",0201609043652,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete first season [videorecording (DVD)] / David E. Kelley Productions.,"W DVD 11,398 SEASON ONE, DISC 4",0201609043660,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete first season [videorecording (DVD)] / David E. Kelley Productions.,"W DVD 11,398 SEASON ONE, DISC 5",0201609043678,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete first season [videorecording (DVD)] / David E. Kelley Productions.,"W DVD 11,398 SEASON ONE, DISC 6",0201609043686,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete fourth season [videorecording (DVD)] / David E. Kelley Productions.,"W DVD 11,398 SEASON FOUR, DISC 1",0201609043819,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete fourth season [videorecording (DVD)] / David E. Kelley Productions.,"W DVD 11,398 SEASON FOUR, DISC 2",0201609043827,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete fourth season [videorecording (DVD)] / David E. Kelley Productions.,"W DVD 11,398 SEASON FOUR, DISC 3",0201609043835,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete fourth season [videorecording (DVD)] / David E. Kelley Productions.,"W DVD 11,398 SEASON FOUR, DISC 4",0201609043843,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete fourth season [videorecording (DVD)] / David E. Kelley Productions.,"W DVD 11,398 SEASON FOUR, DISC 5",0201609043850,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete fourth season [videorecording (DVD)] / David E. Kelley Productions.,"W DVD 11,398 SEASON FOUR, DISC 6",0201609043868,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete second season [videorecording (DVD)] / David E. Kelley Productions ; Twentieth Century Fox Film Corporation.,"W DVD 11,398 SEASON TWO, DISC 1",0201609043694,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete second season [videorecording (DVD)] / David E. Kelley Productions ; Twentieth Century Fox Film Corporation.,"W DVD 11,398 SEASON TWO, DISC 2",0201609043702,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete second season [videorecording (DVD)] / David E. Kelley Productions ; Twentieth Century Fox Film Corporation.,"W DVD 11,398 SEASON TWO, DISC 3",0201609043710,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete second season [videorecording (DVD)] / David E. Kelley Productions ; Twentieth Century Fox Film Corporation.,"W DVD 11,398 SEASON TWO, DISC 4",0201609043728,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete second season [videorecording (DVD)] / David E. Kelley Productions ; Twentieth Century Fox Film Corporation.,"W DVD 11,398 SEASON TWO, DISC 5",0201609043736,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete second season [videorecording (DVD)] / David E. Kelley Productions ; Twentieth Century Fox Film Corporation.,"W DVD 11,398 SEASON TWO, DISC 6",0201609043744,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete third season [videorecording (DVD)] / David E. Kelley Productions.,"W DVD 11,398 SEASON THREE, DISC 1",0201609043751,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete third season [videorecording (DVD)] / David E. Kelley Productions.,"W DVD 11,398 SEASON THREE, DISC 2",0201609043769,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete third season [videorecording (DVD)] / David E. Kelley Productions.,"W DVD 11,398 SEASON THREE, DISC 3",0201609043777,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete third season [videorecording (DVD)] / David E. Kelley Productions.,"W DVD 11,398 SEASON THREE, DISC 4",0201609043785,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete third season [videorecording (DVD)] / David E. Kelley Productions.,"W DVD 11,398 SEASON THREE, DISC 5",0201609043793,Lincoln Center--Quinn Library,AV
Ally McBeal. The complete third season [videorecording (DVD)] / David E. Kelley Productions.,"W DVD 11,398 SEASON THREE, DISC 6",0201609043801,Lincoln Center--Quinn Library,AV
Almost an angel [videorecording (DVD)] / Paramount Pictures presents an Ironbark Films production.,W DVD 9233,0201608370353,Lincoln Center--Quinn Library,AV
Along came a spider [videorecording (DVD)] / Paramount Pictures presents a David Brown/Phase I production in association with Revelations Entertainment ; screenplay by Marc Moss ; produced by David Brown and Joe Wizan ; directed by Lee Tamahori.,W DVD 9529,0201608441592,Lincoln Center--Quinn Library,AV
"Along came Polly [videorecording (DVD)] / Universal Pictures presents a Jersey Films production ; produced by Danny DeVito, Michael Shamberg, Stacey Sher ; written and directed by John Hamburg.",W DVD 5539,0201607648569,Lincoln Center--Quinn Library,AV
Die alte Jungfer und der Dieb [videorecording (DVD)] : Das Medium / Gian Carlo Menotti.,"W DVD 11,580, BOOKLET",0201609109735,Lincoln Center--Quinn Library,AV
Die alte Jungfer und der Dieb [videorecording (DVD)] : Das Medium / Gian Carlo Menotti.,"W DVD 11,580",0201609109743,Lincoln Center--Quinn Library,AV
Altered states [videorecording (DVD)] / Warner Bros. ; written for the screen by Sidney Aaron ; produced by Howard Gottfried ; directed by Ken Russell.,W DVD 1365,0201606536807,Lincoln Center--Quinn Library,AV
"Alvar Aalto, technology and nature [videorecording (DVD)] / script, Ywe Jalander ; director, Ywe Jalander ; production, Oy Yleisradio Ab Svenska TV-enheten in association with WNYC and BBC Wales.",W DVD 3882,0201607183898,Lincoln Center--Quinn Library,AV
"Alye parusa [videorecording (DVD)] = Scarlet sails / Mosfilḿ ; avtory st͡senarii͡a, A. I͡Urovskiĭ, S. Nagornyĭ ; rezhisser-postanovshchik, A. Ptushko.",W DVD 9678,0201608530345,Lincoln Center--Quinn Library,AV
"Amahl and the night visitors [videorecording (DVD)] / by Gian Carlo Menotti ; Showcase Productions, Inc. ; G. Schirmer, Inc. ; producer, Samuel Chotzinoff ; produced for DVD by Allan Altman ; director, Kirk Browning ; conductor, Thomas Schippers.",W DVD 9572,0201608442590,Lincoln Center--Quinn Library,AV
"Les Amants criminels [videorecording (DVD)] = Criminal lovers / Fidelite Productions présente en coproduction avec Arte France Cinema, Le Studio Canal+, Euro Space Japon ; un film de François Ozon ; produit par Olivier Delbosc et Marc Missonnier ; écrit et réalisé par François Ozon.",W DVD 7397,0201608049874,Lincoln Center--Quinn Library,AV
"Les amants réguliers [videorecording (DVD)] = Regular lovers / Maïa Films ; Arte France Cinéma with the participation of MEDIA Programme of the European Union and Centre National de la Cinématographie ; un film de Philippe Garrel ; produced by Gilles Sandoz ; scenario collaborators, Arlette Langmann and Marc Cholodenko ; scenario and dialogue, Philippe Garrel ; directed by Philippe Garrel.",W DVD 7704,0201608103911,Lincoln Center--Quinn Library,AV
"Amarcord [videorecording (DVD)] / Franco Cristaldi presenta un film di Federico Fellini ; soggetto e sceneggiatura, Federico Fellini, Tonino Guerra ; una esclusivita P.I.C. ; co-produczioni italo-francese, F.C. Produzioni (Roma)-P.E.C.F. (Paris).",W DVD 6 2006 BOOKLET,0201607540907,Lincoln Center--Quinn Library,AV
"Amarcord [videorecording (DVD)] / Franco Cristaldi presenta un film di Federico Fellini ; soggetto e sceneggiatura, Federico Fellini, Tonino Guerra ; una esclusivita P.I.C. ; co-produczioni italo-francese, F.C. Produzioni (Roma)-P.E.C.F. (Paris).",W DVD 6 2006 V.1,0201607540915,Lincoln Center--Quinn Library,AV
"Amarcord [videorecording (DVD)] / Franco Cristaldi presenta un film di Federico Fellini ; soggetto e sceneggiatura, Federico Fellini, Tonino Guerra ; una esclusivita P.I.C. ; co-produczioni italo-francese, F.C. Produzioni (Roma)-P.E.C.F. (Paris).",W DVD 6 2006 V.2,0201607540923,Lincoln Center--Quinn Library,AV
Amarelo manga [videorecording (DVD)] = Mango yellow / produced by Cláudio Assis and Paulo Sacramento ; written by Hilton Lacerda ; directed by Cláudio Assis.,W DVD 7453,0201608060442,Lincoln Center--Quinn Library,AV
Amarilly of Clothes-line Alley [videorecording (DVD)] / by Frances Marion ; Pickford Film Corporation ; supervised and directed by Marshall A. Neilan ; presented by Artcraft Pictures Corporation ; [produced by Mary Pickford].,W DVD 6644,0201607899733,Lincoln Center--Quinn Library,AV
"Amateur [videorecording (DVD)] / UGC in association with American Playhouse Theatrical Films, La Sept Cinema, and Channel Four Films present a Zenith/True Fiction Pictures production.",W DVD 1105,0201606231151,Lincoln Center--Quinn Library,AV
"Amator [videorecording (DVD)] = Camera buff / Zespół Filmowy TOR przedstawia ; Film Polski ; scenariusz, Krzysztof Kieślowski ; reżyseria, Krzysztof Kieślowski ; kierownictwo produkcji, Wielisława Piotrowska.",W DVD 3378,0201607068909,Lincoln Center--Quinn Library,AV
"The amazing Dr. Clitterhouse [videorecording (DVD)] / Warner Bros. Pictures presents a First National picture, an Anatole production ; screenplay by John Wexley and John Huston ; directed by Anatole Litvak.",W DVD 9762,0201608531970,Lincoln Center--Quinn Library,AV
Amazing Grace [videorecording (DVD)]/ Matt Robinson presents ; written by Matt Robinson ; produced by Matt Robinson ; directed by Stan Lathan.,"W DVD 13,855",0201609442896,Lincoln Center--Quinn Library,AV
The amazing Mr. X [videorecording (DVD)] / Eagles Lion Films presentation ; produced by Ben Stoloff.,W DVD 7069,0201607975699,Lincoln Center--Quinn Library,AV
"The amazing Screw-on Head [videorecording (DVD)] / Kickstart Productions, Inc. ; producer, Susan Norkin ; developed and written by Bryan Fuller ; directed by Chris Prynoski.",W DVD 5931,0201607729823,Lincoln Center--Quinn Library,AV
"The amazing Spider-Man [videorecording (DVD)] / Columbia Pictures ; a Marvel Entertainment, Laura Ziskin, Avi Arad, Matt Tolmach production ; directed by Marc Webb ; produced by Laura Ziskin, Avi Arad, Matt Tolmach ; screenplay by James Vanderbilt and Alvin Sargent and Steve Kloves ; story by James Vanderbilt.","W DVD 13,238",0201609420702,Lincoln Center--Quinn Library,AV
Amazing stories. The complete first season [videorecording (DVD)] / Amblin Entertainment ; Universal TV.,W DVD 5031 FIRST SEASON V.1,0201607423690,Lincoln Center--Quinn Library,AV
Amazing stories. The complete first season [videorecording (DVD)] / Amblin Entertainment ; Universal TV.,W DVD 5031 FIRST SEASON V.2,0201607423682,Lincoln Center--Quinn Library,AV
Amazing stories. The complete first season [videorecording (DVD)] / Amblin Entertainment ; Universal TV.,W DVD 5031 FIRST SEASON V.3,0201607423674,Lincoln Center--Quinn Library,AV
Amazing stories. The complete first season [videorecording (DVD)] / Amblin Entertainment ; Universal TV.,W DVD 5031 FIRST SEASON V.4,0201607423666,Lincoln Center--Quinn Library,AV
Amazon women on the moon [videorecording (DVD)].,W DVD 1092,0201606227944,Lincoln Center--Quinn Library,AV
Ambassador Bill [videorecording (DVD)] / 20th Century Fox ; directed by Sam Taylor ; story and screen play by Guy Bolton ; Fox Film Corporation.,W DVD 8097,0201608150441,Lincoln Center--Quinn Library,AV
Ambient art. Impressionism [videorecording (DVD)].,W DVD 2687,0201606897472,Lincoln Center--Quinn Library,AV
"Amelia Earhart [videorecording (DVD)] : queen of the air / produced by Laura Verklan ; produced by Greystone Communications, Inc. for A&E Network.",W DVD 4237,0201607266909,Lincoln Center--Quinn Library,AV
"Amen [videorecording (DVD)] / Claude Berri presents a coproduction Katharina/Renn Productions, TF1 Films production in association with KC Medien, with the participation of Canal+ ; a film by Costa-Gavras ; screenplay writers, Costa-Gavras, Jean Claude Grumberg ; director, Costa-Gavras.",W DVD 7234,0201607997933,Lincoln Center--Quinn Library,AV
America [videorecording (DVD)].,W DVD 1237,0201606374084,Lincoln Center--Quinn Library,AV
America 911 [videorecording (DVD)] : we will never forget / Spectrum Films.,W DVD 2676,0201609114453,Lincoln Center--Quinn Library,AV
"America 1900 [videorecording (DVD)] / [a David Grubin Productions Inc. film for American Experience [a production of WGBH Boston] ; produced and directed by David Grubin ; written by Judy Crichton and David Grubin ; senior producer Allyson Luchak ; editor Geof Bartz ; music, Michael Bacon ; narrator David McCullough].",W DVD 5663,0201607688508,Lincoln Center--Quinn Library,AV
America America [videorecording (DVD)]  / Warner Bros. Pictures ; written and directed by Elia Kazan.,"W DVD 11,755",0201609114412,Lincoln Center--Quinn Library,AV
"America and the Holocaust [videorecording (DVD)] : deceit and indifference / a Fine Cut Productions, Inc. ; WGBH Boston ; WGBH Educational Foundation ; written, produced, and directed by Martin Ostrow.",D810.J4 A568 2005,0201606952673,Lincoln Center--Quinn Library,AV
"America and the Holocaust [videorecording (DVD)] : deceit and indifference / a Fine Cut Productions, Inc. ; WGBH Boston ; WGBH Educational Foundation ; written, produced, and directed by Martin Ostrow.",W DVD 4072,0201607230582,Lincoln Center--Quinn Library,AV
"America in black & white. A question of identity [videorecording (DVD)] / ABC News Productions ; correspondent, Jim Wooten.","W DVD 10,196",0201608726992,Lincoln Center--Quinn Library,AV
America in black & white. Making a case for reparations to African-Americans [videorecording (DVD)] / ABC News Productions.,W DVD 5195,0201607445610,Lincoln Center--Quinn Library,AV
"The American [videorecording (DVD)] / Focus Features presents ; a This is That/Greenlit/Smokehouse production ; produced by Anne Carey, Jill Green, Ann Wingate, Grant Heslov, George Clooney ; screenplay by Rowan Joffe ; directed by Anton Corbijn.","W DVD 11,685",0201609112507,Lincoln Center--Quinn Library,AV
American beauty [videorecording (DVD)]/ Dreamworks Pictures presents a Jinks/Cohen Company production ; directed by Sam Mendes ; written by Alan Ball ; produced by Bruce Cohen & Dan Jinks.,W DVD 219 (VC),0201606325730,Lincoln Center--Quinn Library,AV
American buffalo [videorecording (DVD)] / Metro Goldwyn Mayer ; a Samuel Goldwyn Company presentation ; in association with Capitol Films ; produced in association with Punch Productions ; screenplay by David Mamet ; produced by Gregory Mosher ; directed by Michael Corrente.,W DVD 904,0201606121576,Lincoln Center--Quinn Library,AV
An American crime [videorecording (DVD)] / First Look Studios presents a First Look Pictures production ; a Killer Films/John Wells Production ; written by Tommy O'Haver and Irene Turner ; directed by Tommy O'Haver.,W DVD 9339,0201608373365,Lincoln Center--Quinn Library,AV
"American dream [videorecording (DVD)] / Miramax Films, Prestige Films presents a Cabin Creek Film production ; produced by Barbara Kopple and Arthur Cohn ; directed by Barbara Kopple.",W DVD 3682,0201607146325,Lincoln Center--Quinn Library,AV
"American dreamz [videorecording (DVD)] / Universal Pictures presents a Depth of Field production ; produced by Rodney M. Liber, Andrew Miano, Chris Weitz, Paul Weitz ; written, produced & directed by Paul Weitz.",W DVD 5522,0201607647751,Lincoln Center--Quinn Library,AV
